pair_id,backend,task_id,observation,sample_phase,status,startup_ns,spawn_return_ns,fixture_ready_ns
"formal-full-native-small-0577","transparent","native-small","full","formal","success","959478","22948308489862","22948309330483"
"formal-full-native-small-0578","shell","native-small","full","formal","success","442782","22948338114381","22948338429624"
"formal-full-native-small-0578","transparent","native-small","full","formal","success","978389","22948344911929","22948345735398"
"formal-full-native-small-0579","shell","native-small","full","formal","success","416333","22948359612458","22948359910979"
"formal-full-native-small-0579","transparent","native-small","full","formal","success","942231","22948352235487","22948353062210"
"formal-full-native-small-0580","shell","native-small","full","formal","success","505520","22948381984273","22948382317508"
"formal-full-native-small-0580","transparent","native-small","full","formal","success","1013855","22948388704229","22948389589064"
"formal-full-native-small-0581","shell","native-small","full","formal","success","432267","22948403635601","22948403946966"
"formal-full-native-small-0581","transparent","native-small","full","formal","success","962667","22948396118389","22948396941717"
"formal-full-native-small-0582","shell","native-small","full","formal","success","567370","22948425844910","22948426245162"
"formal-full-native-small-0582","transparent","native-small","full","formal","success","990721","22948432320013","22948433199275"
"formal-full-native-small-0583","shell","native-small","full","formal","success","421478","22948447584869","22948447889146"
"formal-full-native-small-0583","transparent","native-small","full","formal","success","978528","22948440042558","22948440858552"
"formal-full-native-small-0584","shell","native-small","full","formal","success","424791","22948470458956","22948470764246"
"formal-full-native-small-0584","transparent","native-small","full","formal","success","978833","22948477236022","22948478069745"
"formal-full-native-small-0585","shell","native-small","full","formal","success","415226","22948491938810","22948492236219"
"formal-full-native-small-0585","transparent","native-small","full","formal","success","959814","22948484491633","22948485330596"
"formal-full-native-small-0586","shell","native-small","full","formal","success","411666","22948515330657","22948515634420"
"formal-full-native-small-0586","transparent","native-small","full","formal","success","1013661","22948522079938","22948522933319"
"formal-full-native-small-0587","shell","native-small","full","formal","success","421166","22948537138462","22948537440014"
"formal-full-native-small-0587","transparent","native-small","full","formal","success","1084022","22948529542746","22948530502744"
"formal-full-native-small-0588","shell","native-small","full","formal","success","432835","22948559427538","22948559740611"
"formal-full-native-small-0588","transparent","native-small","full","formal","success","933191","22948566030951","22948566836288"
"formal-full-native-small-0589","shell","native-small","full","formal","success","417353","22948580394524","22948580705631"
"formal-full-native-small-0589","transparent","native-small","full","formal","success","883512","22948573428553","22948574191713"
"formal-full-native-small-0590","shell","native-small","full","formal","success","464869","22948603021406","22948603334327"
"formal-full-native-small-0590","transparent","native-small","full","formal","success","911597","22948609819322","22948610616482"
"formal-full-native-small-0591","shell","native-small","full","formal","success","424160","22948624483137","22948624789762"
"formal-full-native-small-0591","transparent","native-small","full","formal","success","952561","22948617206421","22948618044966"
"formal-full-native-small-0592","shell","native-small","full","formal","success","421886","22948646792139","22948647099138"
"formal-full-native-small-0592","transparent","native-small","full","formal","success","1015238","22948653523086","22948654391036"
"formal-full-native-small-0593","shell","native-small","full","formal","success","400151","22948675923496","22948676177564"
"formal-full-native-small-0593","transparent","native-small","full","formal","success","1017259","22948661064222","22948661921313"
"formal-full-native-small-0594","shell","native-small","full","formal","success","431130","22948698114633","22948698411277"
"formal-full-native-small-0594","transparent","native-small","full","formal","success","1023801","22948704795028","22948705705462"
